guid,fid,name,cr,size,type,tags,section,alignment,environment,ac,hp,init,lair?,legendary?,unique?,sources
,mtof.star-spawn-grue,Star Spawn Grue,1/4,Small,Aberration,,Star Spawn,neutral evil,planar,11,17,1,,,,Mordenkainen's Tome of Foes: 234
,mtof.star-spawn-hulk,Star Spawn Hulk,10,Large,Aberration,,Star Spawn,chaotic evil,planar,16,136,-1,,,,Mordenkainen's Tome of Foes: 234
,mtof.star-spawn-larva-mage,Star Spawn Larva Mage,16,Medium,Aberration,,Star Spawn,chaotic evil,planar,16,168,1,,,,Mordenkainen's Tome of Foes: 235
,mtof.star-spawn-mangler,Star Spawn Mangler,5,Medium,Aberration,,Star Spawn,chaotic evil,planar,14,71,4,,,,Mordenkainen's Tome of Foes: 236
,mtof.star-spawn-seer,Star Spawn Seer,13,Medium,Aberration,,Star Spawn,neutral evil,planar,17,153,1,,,,Mordenkainen's Tome of Foes: 236
,mtof.steel-predator,Steel Predator,16,Large,Construct,,,lawful evil,planar,20,207,3,,,,Mordenkainen's Tome of Foes: 239
,mtof.stone-cursed,Stone Cursed,1,Medium,Construct,,,lawful evil,dungeon,17,19,-3,,,,Mordenkainen's Tome of Foes: 240
,mtof.stone-defender,Stone Defender,4,Medium,Construct,,Clockworks,unaligned,planar,16,52,0,,,,Mordenkainen's Tome of Foes: 126
,mtof.summer-eladrin,Summer Eladrin,10,Medium,Fey,Elf,Eladrin,chaotic neutral,planar,19,127,5,,,,Mordenkainen's Tome of Foes: 196
,mtof.sword-wraith-commander,Sword Wraith Commander,8,Medium,Undead,,Sword Wraith,lawful evil,ruins,18,127,2,,,,Mordenkainen's Tome of Foes: 241
,mtof.sword-wraith-warrior,Sword Wraith Warrior,3,Medium,Undead,,Sword Wraith,lawful evil,ruins,16,45,1,,,,Mordenkainen's Tome of Foes: 241
,mtof.the-angry,The Angry,13,Medium,Monstrosity,,Sorrowsworn,neutral evil,planar,18,255,0,,,,Mordenkainen's Tome of Foes: 231
,mtof.the-hungry,The Hungry,11,Medium,Monstrosity,,Sorrowsworn,neutral evil,planar,17,225,0,,,,Mordenkainen's Tome of Foes: 232
,mtof.the-lonely,The Lonely,9,Medium,Monstrosity,,Sorrowsworn,neutral evil,planar,16,112,1,,,,Mordenkainen's Tome of Foes: 232
,mtof.the-lost,The Lost,7,Medium,Monstrosity,,Sorrowsworn,neutral evil,planar,15,78,1,,,,Mordenkainen's Tome of Foes: 233
,mtof.the-wretched,The Wretched,1/4,Small,Monstrosity,,Sorrowsworn,neutral evil,planar,15,10,1,,,,Mordenkainen's Tome of Foes: 233
,mtof.titivilus,Titivilus,16,Medium,Fiend,Devil,Archdevils,lawful evil,planar,20,127,6,,legendary,unique,Mordenkainen's Tome of Foes: 179
,mtof.tortle,Tortle,1/4,Medium,Humanoid,Tortle,Tortles,lawful good,"coast, forest, grassland, mountain, swamp",17,22,0,,,,Mordenkainen's Tome of Foes: 242
,mtof.tortle-druid,Tortle Druid,2,Medium,Humanoid,Tortle,Tortles,lawful neutral,"coast, forest, grassland, mountain, swamp",17,33,0,,,,Mordenkainen's Tome of Foes: 242
,mtof.vampiric-mist,Vampiric Mist,3,Medium,Undead,,,chaotic evil,,13,30,3,,,,Mordenkainen's Tome of Foes: 246
,mtof.venom-troll,Venom Troll,7,Large,Giant,,Trolls,chaotic evil,"dungeon, forest, mountain, ruins, swamp",15,94,1,,,,Mordenkainen's Tome of Foes: 245
,mtof.wastrilith,Wastrilith,13,Large,Fiend,Demon,Demons,chaotic evil,"aquatic, planar",18,157,4,,,,Mordenkainen's Tome of Foes: 139
,mtof.water-elemental-myrmidon,Water Elemental Myrmidon,7,Medium,Elemental,,Elder Myrmidons,neutral,"aquatic, planar",18,127,2,,,,Mordenkainen's Tome of Foes: 203
,mtof.white-abishai,White Abishai,6,Medium,Fiend,Devil,Devils,lawful evil,planar,15,68,0,,,,Mordenkainen's Tome of Foes: 163
,mtof.winter-eladrin,Winter Eladrin,10,Medium,Fey,Elf,Eladrin,chaotic neutral,planar,19,127,0,,,,Mordenkainen's Tome of Foes: 197
,mtof.yagnoloth,Yagnoloth,11,Large,Fiend,Yugoloth,Yugoloths,neutral evil,planar,17,147,2,,,,Mordenkainen's Tome of Foes: 252
,mtof.yeenoghu,Yeenoghu,24,Huge,Fiend,Demon,Demon Lords,chaotic evil,planar,20,333,3,lair,legendary,unique,Mordenkainen's Tome of Foes: 155
,mtof.young-kruthik,Young Kruthik,1/8,Small,Monstrosity,,Kruthiks,unaligned,"cave, underground",16,9,3,,,,Mordenkainen's Tome of Foes: 211
,mtof.zaratan,Zaratan,22,Gargantuan,Elemental,,Elder Elementals,neutral,planar,21,307,0,,legendary,,Mordenkainen's Tome of Foes: 201
,mtof.zariel,Zariel,26,Large,Fiend,Devil,Archdevils,lawful evil,planar,21,580,7,lair,legendary,unique,Mordenkainen's Tome of Foes: 180
,mtof.zuggtmoy,Zuggtmoy,23,Large,Fiend,Demon,Demon Lords,chaotic evil,planar,18,304,2,lair,legendary,unique,Mordenkainen's Tome of Foes: 157
28c8c457-5a31-4c0d-9ffe-e42c8bb47d8b,sking.crag-cat,Crag Cat,1,Large,Beast,,,unaligned,,13,34,3,,,,Storm King's Thunder: 240
0a8b2f8f-16f5-4d79-8c56-fb28fdcb7b71,sking.hulking-crab,Hulking Crab,5,Huge,Beast,,,unaligned,,17,76,-1,,,,Storm King's Thunder: 240
c5aab99f-f1f2-45d0-872b-645a9d5d41d6,sking.iymrith-the-dragon,Iymrith the Dragon,23,Gargantuan,Dragon,,,lawful evil,,22,481,0,lair,legendary,unique,Storm King's Thunder: 241
7815b4c9-71e0-49a9-be1b-cb8caf448695,sking.maegera-the-dawn-titan,Maegera the Dawn Titan,23,Gargantuan,Elemental,,,chaotic neutral,,16,341,6,,legendary,unique,Storm King's Thunder: 241
10580eaf-7424-46d8-a827-fb681e914fcb,sking.purple-wormling,Purple Wormling,2,Large,Monstrosity,,,unaligned,,12,42,-2,,,,Storm King's Thunder: 242
71b533e5-d65f-4fc9-b447-98aef9833200,sking.tressym,Tressym,0,Tiny,Beast,,,chaotic neutral,,12,5,2,,,,Storm King's Thunder: 242
3e739adc-919f-4908-976d-292e6a77c39e,sking.uthgardt-shaman,Uthgardt Shaman,2,Medium,Humanoid,Human,,neutral evil,,13,38,1,,,,Storm King's Thunder: 243
0ac2d7e7-8936-4e86-8d41-5fb7b9fa82be,sking.yakfolk-priest,Yakfolk Priest,4,Large,Monstrosity,,,neutral evil,,12,52,0,,,,Storm King's Thunder: 245
8c4a7dd1-3e38-4ef5-ad17-d9d81590e202,sking.yakfolk-warrior,Yakfolk Warrior,3,Large,Monstrosity,,,neutral evil,,11,60,0,,,,Storm King's Thunder: 244
75e7baad-6bbc-45c2-bf63-5b9e13b4bebd,strahd.baba-lysaga,Baba Lysaga,11,Medium,Humanoid,"Human, Shapechanger",,chaotic evil,,15,120,0,,,unique,Curse of Strahd: 228
f0502677-b3bc-45b5-9d2a-7372fddc1e34,strahd.baba-lysagas-creeping-hut,Baba Lysaga's Creeping Hut,11,Gargantuan,Construct,,,unaligned,,16,263,-2,,,unique,Curse of Strahd: 226
0f608e49-e8f8-4a97-9fbc-5cc989138b2c,strahd.barovian-witch,Barovian Witch,1/2,Medium,Humanoid,Human,,chaotic evil,,10,16,0,,,,Curse of Strahd: 229
e70abfb0-fa9f-4562-b65f-2fc63d4c2f9e,strahd.broom-of-animated-attack,Broom of Animated Attack,1/4,Small,Construct,,,unaligned,,15,17,3,,,,Curse of Strahd: 226
a9a45b1e-1bdd-4e3c-ba90-001df9c3012d,strahd.ezmerelda-davenir,Ezmerelda d'Avenir,8,Medium,Humanoid,Human,,chaotic good,,17,82,4,,,,Curse of Strahd: 231
d7bd3f20-e8da-49dd-87f6-22c2ad01927f,strahd.guardian-portrait,Guardian Portrait,1,Medium,Construct,,,unaligned,,5,22,-5,,,,Curse of Strahd: 227
a80002c2-40b7-4dab-976f-bef0cfb514f7,strahd.izek-strazni,Izek Strazni,5,Medium,Humanoid,Human,,neutral evil,,14,112,2,,,,Curse of Strahd: 232
79c90ee5-0e3d-437c-90e0-e79b11dba0c1,strahd.madam-eva,Madam Eva,10,Medium,Humanoid,Human,,chaotic neutral,,10,88,0,,,,Curse of Strahd: 233
2ff5978f-9383-4e56-8fe6-27961eedfe77,strahd.mongrelfolk,Mongrelfolk,1/4,Medium,Humanoid,Mongrelfolk,,any,,11,26,-1,,,,Curse of Strahd: 234
e267fda0-3c81-48e2-b299-34c519fe74e1,strahd.phantom-warrior,Phantom Warrior,3,Medium,Undead,,,any,,16,45,0,,,,Curse of Strahd: 235
fd46aa89-2747-4146-a6d3-e82acaeca48c,strahd.pidlewick-ii,Pidlewick II,1/4,Small,Construct,,,neutral evil,,14,10,2,,,unique,Curse of Strahd: 236
6bf0d8cb-cd69-4e17-85b8-7b8b35b5e5b1,strahd.rahadin,Rahadin,10,Medium,Humanoid,Elf,,lawful evil,,18,135,6,,,unique,Curse of Strahd: 237
40906ebd-8164-4827-9b90-0b40a0b653ff,strahd.rictavio,Rictavio,5,Medium,Humanoid,Human,,lawful good,,12,77,1,,,unique,Curse of Strahd: 238
80ff81db-e64f-48e4-8750-1b8002dec83e,strahd.strahd-von-zarovich,Strahd von Zarovich,15,Medium,Undead,,,lawful evil,,16,144,4,,legendary,unique,Curse of Strahd: 240
8c5b9532-9129-48bd-a7ba-2778dc429629,strahd.strahd-zombie,Strahd Zombie,1,Medium,Undead,,,unaligned,,8,30,-2,,,,Curse of Strahd: 241
c90192cf-fbf1-4bef-8794-f7d82bee36b5,strahd.strahds-animated-armor,Strahd's Animated Armor,6,Medium,Construct,,,lawful evil,,21,112,1,,,unique,Curse of Strahd: 227
148e9550-d99f-4966-9179-00803048b7b9,strahd.tree-blight,Tree Blight,7,Huge,Plant,,,neutral evil,,15,149,0,,,,Curse of Strahd: 230
4565f845-09c8-4842-b298-ad3dd4055b53,strahd.vladimir-horngaard,Vladimir Horngaard,7,Medium,Undead,,,lawful evil,,17,192,2,,,unique,Curse of Strahd: 241
2f23a622-a37b-4c8e-8e1c-a91b11ca6983,strahd.wereraven,Wereraven,2,Medium,Humanoid,"Human, Shapechanger",,lawful good,,12,31,2,,,,Curse of Strahd: 242
,tftyp.animated-table,Animated Table,2,Large,Construct,,,unaligned,,15,39,-1,,,,Tales from the Yawning Portal: 230
,tftyp.centaur-mummy,Centaur Mummy,6,Large,Undead,,,lawful evil,,13,85,1,,,,Tales from the Yawning Portal: 231
,tftyp.choker,Choker,1,Small,Aberration,,,chaotic evil,,16,13,2,,,,Tales from the Yawning Portal: 232
,tftyp.deathlock-wight,Deathlock Wight,3,Medium,Undead,,,neutral evil,,12,37,2,,,,Tales from the Yawning Portal: 233
,tftyp.dread-warrior,Dread Warrior,1,Medium,Undead,,,neutral evil,,18,37,0,,,,Tales from the Yawning Portal: 233
,tftyp.duergar-spy,Duergar Spy,2,Medium,Humanoid,Dwarf,,lawful evil,,15,33,3,,,,Tales from the Yawning Portal: 234
,tftyp.giant-crayfish,Giant Crayfish,2,Large,Beast,,,unaligned,,15,45,1,,,,Tales from the Yawning Portal: 235
,tftyp.giant-ice-toad,Giant Ice Toad,3,Large,Monstrosity,,,neutral,,14,52,1,,,,Tales from the Yawning Portal: 235
,tftyp.giant-lightning-eel,Giant Lightning Eel,3,Large,Beast,,,unaligned,,13,42,3,,,,Tales from the Yawning Portal: 236
,tftyp.giant-skeleton,Giant Skeleton,7,Huge,Undead,,,neutral evil,,17,115,0,,,,Tales from the Yawning Portal: 236
,tftyp.giant-subterranean-lizard,Giant Subterranean Lizard,4,Huge,Beast,,,unaligned,,14,66,-1,,,,Tales from the Yawning Portal: 236
,tftyp.greater-zombie,Greater Zombie,5,Medium,Undead,,,neutral evil,,15,97,0,,,,Tales from the Yawning Portal: 237
,tftyp.kalka-kylla,Kalka-Kylla,3,Large,Monstrosity,,,neutral,,15,85,1,,,unique,Tales from the Yawning Portal: 238
,tftyp.kelpie,Kelpie,4,Medium,Plant,,,neutral evil,,14,67,2,,,,Tales from the Yawning Portal: 238
,tftyp.leucrotta,Leucrotta,3,Large,Monstrosity,,,chaotic evil,,14,67,2,,,,Tales from the Yawning Portal: 239
,tftyp.malformed-kraken,Malformed Kraken,10,Huge,Monstrosity,,,chaotic evil,,17,172,0,,,unique,Tales from the Yawning Portal: 239
,tftyp.nereid,Nereid,2,Medium,Fey,,,any chaotic,,13,44,3,,,,Tales from the Yawning Portal: 240
,tftyp.ooze-master,Ooze Master,10,Huge,Undead,,,lawful evil,,9,138,-5,,,unique,Tales from the Yawning Portal: 241
,tftyp.sea-lion,Sea Lion,5,Large,Monstrosity,,,unaligned,,15,90,2,,,,Tales from the Yawning Portal: 242
,tftyp.sharwyn-hucrele,Sharwyn Hucrele,1/2,Medium,Humanoid,Human,,neutral evil,,16,13,1,,,unique,Tales from the Yawning Portal: 242
,tftyp.sir-braford,Sir Braford,1/2,Medium,Humanoid,Human,,neutral evil,,18,19,-1,,,unique,Tales from the Yawning Portal: 243
,tftyp.siren,Siren,3,Medium,Fey,,,chaotic good,,14,38,4,,,,Tales from the Yawning Portal: 243
,tftyp.tarul-var,Tarul Var,13,Medium,Undead,,,neutral evil,,16,105,3,,,unique,Tales from the Yawning Portal: 244
,tftyp.tecuziztecatl,Tecuziztecatl,4,Large,Monstrosity,,,neutral,,13,102,0,,,unique,Tales from the Yawning Portal: 245
,tftyp.thayan-apprentice,Thayan Apprentice,2,Medium,Humanoid,Human,,non-good,,12,27,2,,,,Tales from the Yawning Portal: 245
,tftyp.thayan-warrior,Thayan Warrior,2,Medium,Humanoid,Human,,non-good,,16,52,1,,,,Tales from the Yawning Portal: 246
,tftyp.thorn-slinger,Thorn Slinger,1/2,Large,Plant,,,unaligned,,11,32,1,,,,Tales from the Yawning Portal: 246
,tftyp.vampiric-mist,Vampiric Mist,3,Medium,Undead,,,chaotic evil,,13,45,3,,,,Tales from the Yawning Portal: 247
,tftyp.white-maw,White Maw,10,Gargantuan,Ooze,,,chaotic neutral,,5,217,-5,,,unique,Tales from the Yawning Portal: 248
,tftyp.yusdrayl,Yusdrayl,1,Small,Humanoid,Kobold,,lawful evil,,12,16,2,,,unique,Tales from the Yawning Portal: 248
14062b7c-449d-4dd8-b936-e6c3054bc4dd,tiamat.dragonfang,Dragonfang,5,Medium,Humanoid,Human,,neutral evil,"dungeon, urban",15,78,3,,,,Rise of Tiamat: 89
e69f331d-95ce-4ce4-a45e-ffea0ffc0892,tiamat.dragonsoul,Dragonsoul,7,Medium,Humanoid,Human,,neutral evil,"dungeon, urban",16,110,4,,,,Rise of Tiamat: 89
1280e58c-b863-4b7a-9753-359b3c76ef86,tiamat.dragonwing,Dragonwing,2,Medium,Humanoid,Human,,neutral evil,"dungeon, urban",14,33,3,,,,Rise of Tiamat: 90
b47a1d38-ae42-4c8a-bd89-4cf83cdfc99e,tiamat.ice-toad,Ice Toad,1,Medium,Monstrosity,,,neutral,arctic,12,32,0,,,,Rise of Tiamat: 90
7e036002-2280-456a-82de-821060bebc86,tiamat.naergoth-bladelord,Naergoth Bladelord,11,Medium,Undead,,,neutral evil,dungeon,18,135,1,,,,Rise of Tiamat: 90
652fe147-4367-4aa9-bf37-63ff054d034f,tiamat.neronvain,Neronvain,9,Medium,Humanoid,Elf,,neutral evil,,17,117,3,,,,Rise of Tiamat: 91
decbfdf7-40a4-400c-9dad-92ca6869153d,tiamat.severin,Severin,11,Medium,Humanoid,Human,,neutral evil,,16,150,1,,legendary,unique,Rise of Tiamat: 92
ed941a4e-0d5f-449e-973c-50f1e737501a,tiamat.tiamat,Tiamat,30,Gargantuan,Fiend,,,chaotic evil,,25,615,0,,legendary,unique,Rise of Tiamat: 92
,toa.acererak,Acererak,23,Medium,Undead,,,neutral evil,,21,285,3,,legendary,unique,Tomb of Annihilation: 209
,toa.albino-dwarf-warrior,Albino Dwarf Warrior,1/4,Medium,Humanoid,Dwarf,,any alignment,,13,30,1,,,,Tomb of Annihilation: 210
,toa.aldani-lobsterfolk,Aldani (Lobsterfolk),1,Medium,Monstrosity,,,lawful neutral,,14,49,-1,,,,Tomb of Annihilation: 210
,toa.almiraj,Almiraj,0,Small,Beast,,,unaligned,,13,3,3,,,,Tomb of Annihilation: 211
,toa.ankylosaurus-zombie,Ankylosaurus Zombie,3,Huge,Undead,,Zombies,unaligned,,14,68,-1,,,,Tomb of Annihilation: 240
,toa.artus-cimber,Artus Cimber,7,Medium,Humanoid,Human,,neutral good,,14,82,2,,,unique,Tomb of Annihilation: 212
,toa.assassin-vine,Assassin Vine,3,Large,Plant,,,unaligned,,13,85,0,,,,Tomb of Annihilation: 213
,toa.atropal,Atropal,13,Huge,Undead,Titan,,neutral evil,,7,225,-3,,legendary,,Tomb of Annihilation: 214
,toa.chwinga,Chwinga,0,Tiny,Elemental,,,neutral,,15,5,5,,,,Tomb of Annihilation: 216
,toa.dragonbait,Dragonbait,5,Medium,Humanoid,Saurial,,lawful good,,17,120,1,,,unique,Tomb of Annihilation: 218
,toa.eblis,Eblis,1,Large,Monstrosity,,,neutral evil,,13,26,3,,,,Tomb of Annihilation: 219
,toa.flying-monkey,Flying Monkey,0,Small,Beast,,,unaligned,,12,3,2,,,,Tomb of Annihilation: 220
,toa.giant-four-armed-gargoyle,Giant Four-Armed Gargoyle,10,Large,Elemental,,,chaotic evil,,17,147,0,,,,Tomb of Annihilation: 221
,toa.giant-snapping-turtle,Giant Snapping Turtle,3,Large,Beast,,,unaligned,,17,75,0,,,,Tomb of Annihilation: 222
,toa.girallon-zombie,Girallon Zombie,3,Large,Undead,,Zombies,chaotic evil,,11,59,1,,,,Tomb of Annihilation: 240
,toa.jaculi,Jaculi,1/2,Large,Beast,,,unaligned,,14,16,2,,,,Tomb of Annihilation: 225
,toa.kamadan,Kamadan,4,Large,Monstrosity,,,unaligned,,13,67,3,,,,Tomb of Annihilation: 225
,toa.liara-portyr,Liara Portyr,4,Medium,Humanoid,Human,,lawful evil,,15,84,1,,,unique,Tomb of Annihilation: 227
,toa.mantrap,Mantrap,1,Large,Plant,,,unaligned,,12,45,2,,,,Tomb of Annihilation: 227
,toa.mwaxanare,Mwaxanare,1/8,Medium,Humanoid,Human,,lawful neutral,,10,13,0,,,unique,Tomb of Annihilation: 228
,toa.pterafolk,Pterafolk,1,Large,Monstrosity,,,neutral evil,,12,26,1,,,,Tomb of Annihilation: 229
,toa.ras-nsi,Ras Nsi,7,Medium,Monstrosity,"Shapechanger, Yuan-ti",,neutral evil,,15,127,3,,,unique,Tomb of Annihilation: 230
,toa.stone-juggernaut,Stone Juggernaut,12,Large,Construct,,,unaligned,,15,157,1,,,,Tomb of Annihilation: 231
,toa.su-monster,Su-monster,1,Medium,Monstrosity,,,chaotic evil,,12,27,2,,,,Tomb of Annihilation: 232
,toa.tabaxi-hunter,Tabaxi Hunter,1,Medium,Humanoid,Tabaxi,,chaotic good,,14,40,3,,,,Tomb of Annihilation: 232
,toa.tabaxi-ministrel,Tabaxi Ministrel,1/4,Medium,Humanoid,Tabaxi,,chaotic good,,12,22,2,,,,Tomb of Annihilation: 233
,toa.tri-flower-frond,Tri-flower Frond,1/2,Medium,Plant,,,unaligned,,10,11,2,,,,Tomb of Annihilation: 234
,toa.tyrannosaurus-zombie,Tyrannosaurus Zombie,8,Huge,Undead,,Zombies,unaligned,,11,136,-2,,,,Tomb of Annihilation: 241
,toa.volothamp-volo-geddarm,"Volothamp ""Volo"" Geddarm",1/4,Medium,Humanoid,Human,,chaotic good,,11,31,1,,,unique,Tomb of Annihilation: 235
,toa.xandala,Xandala,7,Medium,Humanoid,Half-elf,,neutral evil,,13,71,0,,,unique,Tomb of Annihilation: 236
,toa.yellow-musk-creeper,Yellow Musk Creeper,2,Medium,Plant,,Yellow Musk Creeper and Zombie,unaligned,,6,60,-4,,,,Tomb of Annihilation: 237
,toa.yellow-musk-zombie,Yellow Musk Zombie,1/4,Medium,Undead,,Yellow Musk Creeper and Zombie,unaligned,,9,33,-1,,,,Tomb of Annihilation: 237
,toa.zindar,Zindar,8,Medium,Humanoid,Half-dragon,,lawful good,,13,110,0,,,unique,Tomb of Annihilation: 239
,toa.zorbo,Zorbo,1/2,Small,Monstrosity,,,unaligned,,10,27,0,,,,Tomb of Annihilation: 241
,tortle.decapus,Decapus,4,Large,Monstrosity,,,unaligned,,14,75,2,,,,The Tortle Package: 21
,tortle.geonid,Geonid,1/4,Small,Elemental,,,neutral,cave,17,26,0,,,,The Tortle Package: 22
,tortle.topi,Topi,1/2,Small,Undead,,,chaotic evil,,13,13,2,,,,The Tortle Package: 22
c59317ff-3950-4548-8a5c-29f6977f0d62,volo.abjurer,Abjurer,9,Medium,Humanoid,Any Race,NPCs,any,urban,12,84,2,,,,Volo's Guide to Monsters: 209
2453a9e3-8aaa-4863-a50a-e2f0f2b91544,volo.alhoon,Alhoon,10,Medium,Undead,,Mind Flayers,any evil,underground,15,120,1,,,,Volo's Guide to Monsters: 172
f70647ec-88aa-4d87-a389-4d0045bb14a4,volo.annis-hag,Annis Hag,6,Large,Fey,,Hags,chaotic evil,"grassland, mountain",17,75,1,,,,Volo's Guide to Monsters: 159
b2e98789-523a-44fb-83c1-0e73e53c4c82,volo.apprentice-wizard,Apprentice Wizard,1/4,Medium,Humanoid,Any Race,NPCs,any,urban,10,9,0,,,,Volo's Guide to Monsters: 209
a00e226f-91a2-4332-ba45-8b0ae5e5ebfc,volo.archdruid,Archdruid,12,Medium,Humanoid,Any Race,NPCs,any,"forest, mountain, swamp, aquatic",16,132,2,,,,Volo's Guide to Monsters: 210
9a3c941c-98a8-4bb8-9710-0b3edf4edf1d,volo.archer,Archer,3,Medium,Humanoid,Any Race,NPCs,any,"forest, urban",16,75,4,,,,Volo's Guide to Monsters: 210
fadbf43c-75c4-49e1-95f7-99675ee7f93c,volo.aurochs,Aurochs,2,Large,Beast,,,unaligned,"grassland, mountain",11,38,0,,,,Volo's Guide to Monsters: 207
30a9ed8c-5fd9-46f1-ab97-6a3d6645eb9a,volo.babau,Babau,4,Medium,Fiend,Demon,Demons,chaotic evil,"underground, urban",16,82,3,,,,Volo's Guide to Monsters: 136
c80a939f-3eb8-411d-b706-fd854706ce1b,volo.banderhobb,Banderhobb,5,Large,Monstrosity,,,neutral evil,urban,15,84,1,,,,Volo's Guide to Monsters: 122
54fb5ff9-91ef-4060-abf5-86d4c0913c32,volo.bard,Bard,2,Medium,Humanoid,Any Race,NPCs,any,urban,15,44,2,,,,Volo's Guide to Monsters: 211
efca8fda-9530-4c93-980b-7f3373403b94,volo.barghest,Barghest,4,Large,Fiend,Shapechanger,,neutral evil,"forest, grassland, mountain, underground",17,90,2,,,,"Volo's Guide to Monsters: 123, Tales from the Yawning Portal: 230"
36445a43-c0d2-4a75-80a7-e87e05603ae6,volo.bheur-hag,Bheur Hag,7,Medium,Fey,,Hags,chaotic evil,arctic,17,91,3,,,,Volo's Guide to Monsters: 160
732330e6-817c-4de6-8e8e-b702f260761f,volo.blackguard,Blackguard,8,Medium,Humanoid,Any Race,NPCs,non-good,"underground, urban",18,153,0,,,,Volo's Guide to Monsters: 211
a33ac49f-60a3-4195-8c99-70e7277acbf9,volo.bodak,Bodak,6,Medium,Undead,,,chaotic evil,"swamp, underground, urban",15,58,3,,,,"Volo's Guide to Monsters: 127, Tomb of Annihilation: 215"
8cdd733f-c78e-4a92-a451-4ab459682aaa,volo.boggle,Boggle,1/8,Small,Fey,,,chaotic neutral,"forest, grassland, underground, urban",14,18,4,,,,Volo's Guide to Monsters: 128
d7bda54e-5efc-4196-a709-80caa0e441e1,volo.brontosaurus,Brontosaurus,5,Gargantuan,Beast,,Dinosaurs,unaligned,"forest, grassland",15,121,-1,,,,"Volo's Guide to Monsters: 139, Tomb of Annihilation: 215"
6d5a9c50-fedc-414e-95aa-522a2a5bef5d,volo.catoblepas,Catoblepas,5,Large,Monstrosity,,,unaligned,swamp,14,84,1,,,,Volo's Guide to Monsters: 129
4cc42a2f-f24c-43f5-904e-653cd82945a2,volo.cave-fisher,Cave Fisher,3,Medium,Monstrosity,,,unaligned,underground,16,58,1,,,,Volo's Guide to Monsters: 130
fbe8bd0e-da21-4096-a08f-49d414fbeaa9,volo.champion,Champion,9,Medium,Humanoid,Any Race,NPCs,any,"desert, urban",18,143,2,,,,"Volo's Guide to Monsters: 212, Tales from the Yawning Portal: 231, Tomb of Annihilation: 216"
f35b9f35-6bd4-47f1-aaaf-305a8877c28c,volo.chitine,Chitine,1/2,Small,Monstrosity,,Chitines,chaotic evil,underground,14,18,2,,,,Volo's Guide to Monsters: 131
18f0b7ed-db92-4567-ab9f-91506439296b,volo.choldrith,Choldrith,3,Medium,Monstrosity,,Chitines,chaotic evil,underground,15,66,3,,,,Volo's Guide to Monsters: 132
66b29d8c-d2b2-4d46-8a83-109828daffa5,volo.cloud-giant-smiling-one,Cloud Giant Smiling One,11,Huge,Giant,Cloud Giant,Giants,chaotic neutral,mountain,15,262,1,,,,Volo's Guide to Monsters: 146
e207f392-8307-4b67-968b-f49fe8ba7cf2,volo.conjurer,Conjurer,6,Medium,Humanoid,Any Race,NPCs,any,urban,12,40,2,,,,"Volo's Guide to Monsters: 212, Tales from the Yawning Portal: 232"
f7def5c8-1b2c-4a36-8bb6-c87c74053dbd,volo.cow,Cow,1/4,Large,Beast,,,unaligned,urban,10,15,0,,,,Volo's Guide to Monsters: 207
8c8e238a-0c86-43d0-aa45-7860b9da17aa,volo.cow-ox,Cow (Ox),1/4,Large,Beast,,,unaligned,urban,10,15,0,,,,Volo's Guide to Monsters: 208
b469005c-564e-457b-9776-40a65501a171,volo.cranium-rat,Cranium Rat,0,Tiny,Beast,,Cranium Rats,lawful evil,"underground, urban",12,2,2,,,,Volo's Guide to Monsters: 133
1687a030-f448-44cd-acb8-464494bfb54f,volo.darkling,Darkling,1/2,Small,Fey,,Darklings,chaotic neutral,"forest, swamp, underground, urban",14,13,3,,,,Volo's Guide to Monsters: 134
67b78e36-a770-4fe1-9056-c049c27f9549,volo.darkling-elder,Darkling Elder,2,Medium,Fey,,Darklings,chaotic neutral,"forest, swamp, underground, urban",15,27,3,,,,Volo's Guide to Monsters: 134
55a7bf90-28ae-45e0-87a6-bdf486a94825,volo.death-kiss,Death Kiss,10,Large,Aberration,,Beholders,neutral evil,underground,16,161,2,,,,Volo's Guide to Monsters: 124
bb09f8e7-27dc-4026-9017-7ac0502aad5b,volo.deep-scion,Deep Scion,3,Medium,Humanoid,Shapechanger,,neutral evil,"coast, aquatic",11,67,1,,,,Volo's Guide to Monsters: 135
bd9c09e0-1360-464c-bd14-bad41cfc60c0,volo.deinonychus,Deinonychus,1,Medium,Beast,,Dinosaurs,unaligned,"forest, grassland",13,26,2,,,,"Volo's Guide to Monsters: 139, Tomb of Annihilation: 217"
0c8931e1-2bcf-4507-9c41-c040221d0f6c,volo.devourer,Devourer,13,Large,Fiend,,,chaotic evil,underground,16,178,1,,,,Volo's Guide to Monsters: 138
9dd0c06e-e952-4915-b224-aae56984ec83,volo.dimetrodon,Dimetrodon,1/4,Medium,Beast,,Dinosaurs,unaligned,swamp,12,19,0,,,,"Volo's Guide to Monsters: 139, Tomb of Annihilation: 217"
1af0dad1-0468-4fe7-a53c-2d75420bf202,volo.diviner,Diviner,8,Medium,Humanoid,Any Race,NPCs,any,urban,12,67,2,,,,Volo's Guide to Monsters: 213
6797c463-8d3a-4bda-8073-db40a364a058,volo.dolphin,Dolphin,1/8,Medium,Beast,,,unaligned,"coast, aquatic",12,11,1,,,,Volo's Guide to Monsters: 208
